Sea_Surface_Temperature,Atmospheric_Pressure,Humidity,Wind_Shear,Latitude,Proximity_to_Coastline,Cyclone
29.3759738878,987.8722512947,76.868504701,5.5988379885,16.5522616127,0.8324266922,1
27.2621327227,983.1987085681,74.6719328259,6.4924200331,24.325485955,1.3650710994,1
28.4031685974,1001.0259709173,71.4082321072,14.4615563026,14.6403467955,0.7819183556,1
27.2721584468,1007.7392537339,62.248971794,12.2845144762,17.2072601564,0.7497441792,1
27.3731019563,1005.5614524741,82.3687252707,12.7211329064,5.3205631291,0.8769861673,1
28.4128522484,982.3914521956,87.3245714289,18.9885006306,7.5223064475,1.2663472131,1
27.6256661463,1006.3951324383,85.9473181343,18.4887337743,7.6257594401,0.7017949483,1
29.6353059909,1002.8120020186,87.0559347564,9.5144947945,20.1290217598,0.7257895522,1
28.4664879127,981.2100155642,73.0468101651,12.0283549189,24.6930895518,0.63035313,1
26.8141394955,1003.0718339948,77.0202263709,13.4812390963,5.6886261715,1.3166552432,1
29.5409555148,982.6011970279,81.534524084,18.6984452942,21.5913166286,1.4353944897,1
29.0056932701,1008.2400317836,87.0646893421,10.45105898,10.5113355262,1.200808418,1
29.0612651981,1007.8821045155,68.1920963622,16.9699705283,6.2758911251,0.7827654571,1
27.2179616974,1009.4884063866,85.7110965392,15.7651423669,12.5440356492,0.9345309633,1
29.4781346873,985.4197262393,97.9074470826,8.2815756262,20.1238446821,1.1082113768,1
27.7782940043,1002.2710981127,69.1332500947,5.8768698086,14.4861732974,0.8547972897,1
27.5999320732,981.7217553106,83.3322899274,18.2651514196,16.956160268,0.9193346804,1
28.8043903495,992.3219463047,80.1854915191,5.1102956683,18.2268535789,0.8682501074,1
29.9161273632,992.6220968771,80.0778162053,18.6489523724,16.6414026225,1.3643662665,1
27.8275522869,994.253250948,75.4420374261,19.5005921003,6.6644613242,0.9805599408,1
26.2750156257,996.4915176549,76.686571159,18.1662410729,21.5292921898,0.5546103032,1
29.8873812053,995.3784573231,71.6350741693,12.0411026298,11.0980624877,0.6290712469,1
27.1914375936,1003.4014426112,78.8650546078,8.4122240554,11.6545895302,0.8430267126,1
29.9524963038,994.556913673,67.1665567316,18.3671013769,19.1934268701,0.5501753503,1
26.3867782392,1001.6137022439,71.2730001318,7.7645209543,5.4369342397,0.6344334274,1
27.8708824639,998.1769044554,77.1340720228,5.406599785,5.2102644908,1.3933044938,1
27.7313596842,996.0662741929,79.0793357047,10.8381292794,22.8786702134,1.115069754,1
29.7076302486,1008.8617549682,80.3583616169,11.7923720793,24.1774374638,1.079829576,1
27.1302010701,988.3702487104,76.198743495,19.9818940372,16.5708363641,0.65452083,1
27.7582517671,995.3138039404,70.3516963346,9.7468569631,11.0643956769,1.4447073817,1
27.3395131605,997.1256180884,96.3838156444,5.0927573396,23.9673910558,0.661447686,1
29.8429852111,996.1262043092,60.5678653789,8.8644799815,18.8581782205,1.4954215129,1
27.1500447975,996.1466030561,81.3329419144,11.0846788917,24.5491312637,0.9983330283,1
28.4129816907,986.8178316068,81.7514828157,15.4245519968,24.8057034117,0.8709737126,1
29.0886081105,985.1138753475,75.3806325483,10.2043842557,20.6355965186,1.2940144503,1
28.3059556126,990.2620830397,92.3991497473,8.5743450583,15.0900584811,0.509087035,1
28.5931901092,995.3328146442,77.8207125797,19.5045277193,22.2686315558,1.0692064631,1
29.4719185069,997.4931727184,88.7205671251,10.5806535172,14.1580059025,1.3670601824,1
26.9759812094,1009.0020268261,98.3255247922,8.7144746461,22.9111148175,0.9434391028,1
27.2839881826,995.7828203975,87.5107682546,9.1021177306,6.0331471423,0.8862877051,1
27.4138927682,989.468996461,79.6407905068,9.8110037347,11.1893909818,0.911113417,1
27.7788511074,997.2963496985,99.3336307366,8.6240191465,19.3196938708,0.5885783396,1
28.7074891033,981.9228413311,83.845705982,16.0937176583,21.8324401509,1.3438128637,1
27.8413162026,986.527638198,65.3511257998,19.2996075137,8.9818683987,1.120234849,1
28.1792043411,983.7693047724,71.5891193495,8.5812765663,13.2228867296,0.7174529322,1
27.4667155188,991.7275228052,99.0582611774,19.3199953532,9.8331784164,0.8169041377,1
27.0671781977,995.1777740044,91.1091164027,17.8748440832,12.1935112245,0.8128341975,1
26.2436221729,1001.0469579681,60.3931021028,11.1377388119,18.8675507704,0.804094636,1
29.2465080578,988.8175028151,77.8530543995,15.9052779052,24.7473694462,1.1623179135,1
28.4387276331,1007.4529536347,66.2544856658,16.2769724538,10.4933173958,0.8337765971,1
28.3172536112,1006.6700183244,82.7721993765,14.4758362749,6.0233101289,0.9920017294,1
27.240941135,985.4529079328,80.1653136767,9.8421469017,14.2797083488,1.4277457331,1
29.4708083917,1001.2286175722,64.2485531035,16.638158817,20.3552923543,1.1439079571,1
29.337299183,997.3206020366,85.8562950091,11.8754521914,5.687537167,0.5814472129,1
27.7400583774,988.77965293,81.8171180085,7.0012450328,20.9002307386,0.6043130874,1
26.5820619311,1006.313826857,81.1275704703,12.0089149401,17.9911201351,1.3281858693,1
28.5042188359,982.2583614996,64.495881087,5.7396348066,7.7132293432,0.8850580557,1
29.7719311363,998.3112817935,93.3989514273,15.6552725107,19.7184081275,1.139107847,1
27.3638478946,1009.9301678979,70.5420591799,9.1869570616,5.4928880927,1.2253263907,1
29.3455143096,1009.2331793192,99.0240767663,5.9791513635,17.9261986731,0.6283499266,1
28.6007486658,1009.474477418,96.4727427816,11.5869599121,12.2458698,1.2014991015,1
27.8373746224,981.6530460548,77.0757891129,12.0353740958,17.8217220716,1.0253182645,1
26.2642212313,1009.1770470695,74.4023960772,12.1680103237,18.6502346023,1.2153223105,1
27.0725729184,989.4700544349,65.0100492438,14.8326495777,16.9536467105,1.3908321483,1
27.7961510415,993.7791106464,63.0787673203,15.0614753816,9.8931010921,1.3388393368,1
29.5084818706,987.2953994079,82.0228253817,7.8873972595,23.2224100278,1.2600349018,1
26.1950652753,1005.3118637813,77.5217630362,10.1359268494,6.8270648545,1.0824350769,1
26.7463603875,985.6469659931,67.3699460629,5.8550358133,21.8069635518,0.549004645,1
28.2910811067,1004.5848705616,73.0695556227,10.2442159821,10.4842577825,1.2352285181,1
28.5025996518,997.4226799717,89.6673651597,15.1284625634,12.0496209389,0.6298570134,1
28.7047829854,1005.7580032095,98.5093033544,14.4252067632,7.113006909,1.0787564764,1
28.4731400841,1003.4438626627,88.1310891093,17.5168737928,19.9504127349,0.7861350425,1
28.561789096,989.4248619151,98.3188426593,5.5013535865,8.330070941,0.6758902834,1
26.9415330476,994.8311243314,96.5933979999,8.1757155822,20.1795366371,1.4117851124,1
26.5864582286,999.3778367907,69.3151658461,7.3514064298,16.8736923982,0.8094625764,1
27.7918866255,992.1641502899,99.3635785587,9.3837343511,12.0909641766,0.7523227443,1
29.6611597615,987.970566946,95.8326292624,6.5521259547,23.1397103688,1.4683269601,1
27.8115334417,1008.3714532532,87.0728017452,9.5238030481,11.0747009245,0.6438679663,1
26.4186417614,992.6883063122,91.8231350503,7.1207533132,17.8685789903,0.5976100381,1
26.6673943128,1007.7119418763,92.858850111,10.3109684353,15.7455134734,1.1826711525,1
28.5149360602,987.9830410561,61.5602568305,11.8335017299,16.3899451704,1.491624343,1
26.6544648166,1000.7533291743,86.971742948,19.6993317104,18.7335722345,1.2985558381,1
26.4281165368,1003.4209791252,96.4078449658,10.7425009215,13.6028546419,0.8103708891,1
29.0485184818,1008.085296925,97.6300343694,7.6217192731,19.7486288285,0.5672846129,1
27.0719890675,1007.3662471035,85.3271469958,15.8158199135,19.3877631115,0.8753213458,1
28.5070133942,984.3828969662,92.9201429779,8.5254694822,13.1039428515,0.6074505526,1
26.0676511997,1007.2869328214,70.7852003507,17.2951550417,9.22862516,1.1628597876,1
29.8617945384,1007.4744304457,80.1150208026,16.9266542379,24.5487636841,0.6637289579,1
27.1976924992,983.0046499252,70.8687039559,17.2393368412,6.7679393429,1.4813833342,1
28.518734381,992.4848283922,66.6615405399,19.7926519593,10.629546049,0.5566255574,1
26.481512598,997.4230575084,97.1505368482,12.4511514201,13.9177323972,1.2318727373,1
26.6958548236,990.8364817693,85.4920862615,6.0604491228,15.6959893256,0.9745335626,1
29.2642270285,992.962018552,91.8556289048,13.9312220243,13.218851047,1.1300186806,1
27.6695317672,984.3293613106,63.7423762765,5.250073259,9.7294982448,1.2360354004,1
27.2800644523,995.1813407724,66.5004426119,19.3961858219,22.2757924593,1.2623612137,1
26.5755046216,980.2585700778,60.7989173031,13.7990260611,15.3603069782,0.9226866197,1
28.8722726448,993.280811059,89.2887682525,8.495284466,16.7686248091,0.7367204759,1
28.5121218583,1004.8981877964,76.6251112812,8.8745064369,18.385365835,0.9879001953,1
26.8170258717,998.8040789019,74.3497004217,19.9346776501,14.7177121238,1.4167560031,1
29.2032723994,993.5339020939,88.7479706389,13.7935324817,8.8463154557,0.745818587,1
29.6593685994,990.0622044049,98.0905605813,12.9958293514,15.8588088898,0.875821219,1
26.3965844491,998.6886213255,77.874967808,16.6697745736,8.2913211686,1.4265853832,1
28.84168726,992.5677087438,80.6908867902,6.2631951677,18.3281460939,1.0858083942,1
26.4379294643,1008.9751000642,66.9913995153,14.7204547708,19.351227653,1.1734197289,1
28.457997841,1006.7740728186,63.1450684396,9.9637214867,24.7602792413,1.2326126992,1
28.7389006555,986.3624371243,69.5599072085,9.2192684533,9.686501313,1.3793930568,1
29.8624393255,990.2471116109,73.540275177,5.1063771916,21.508797915,0.6596663494,1
29.1603329999,998.4887224506,61.7944223051,14.3382048569,12.3745031094,1.3109351927,1
27.6014265074,1008.4145880802,76.2585087181,16.5775405285,22.9506465304,0.5874168079,1
29.7459733252,1004.7660452456,91.6524285725,8.0136700953,22.0026546937,1.4522600784,1
26.1994405856,984.4972775974,81.5032455221,13.6368870668,5.3393825863,0.5445880927,1
26.5722478109,980.4204355258,82.6743373318,18.9840032588,21.4531493696,1.0420152985,1
27.83825191,994.9690383266,62.8885274134,15.266530416,20.3029769972,0.6493816362,1
28.5930278163,985.1715908632,94.8957825342,14.196743586,24.2467611496,0.5728984519,1
28.5073316177,987.5959672104,92.1477380751,17.2673311035,15.0373906205,1.2534756054,1
26.5298826254,996.4074654138,81.8499040052,6.3420968422,22.0656959713,0.5992376649,1
26.362883531,987.8808643101,94.9906425022,6.9335387761,7.0233123923,0.8560672991,1
29.1556558519,987.0107134648,85.5680731756,8.5352380186,22.4735606912,1.3665956886,1
28.3743010177,983.813314726,77.1016742144,7.4129044023,20.1773626884,1.0061398527,1
29.2585002241,1008.0848912465,80.5407146697,19.2541883542,12.883809892,0.9929827105,1
27.8876100423,994.7093746823,93.8714000748,17.4791231253,11.6659971974,1.0727725097,1
26.9533488425,1003.8186525415,79.4593106293,10.0106832263,9.7769032081,0.8050996868,1
26.6754371575,993.8201837497,72.2835097344,5.5273887541,15.8821724788,0.8565589212,1
27.789211025,1008.9655375471,75.0939390892,8.8734021989,14.1552922541,0.7059881842,1
28.8371845086,980.6344947005,76.7573191194,16.637975978,16.2747420289,1.2419953911,1
26.2091164131,1005.5762793463,67.9278554569,18.1159704756,19.4536714895,1.4059116712,1
26.5065485021,985.3555936782,79.7212050064,6.2290765856,23.8753276442,0.8762593293,1
29.6931440841,996.3447402702,70.789698635,15.5359808162,24.7825063822,1.1720595027,1
26.2080950201,983.4093811609,60.156734998,19.9919102159,20.7344602947,0.8000670829,1
26.6050571379,988.5402421654,75.0388488772,16.3446514547,6.5496725311,0.6023321795,1
27.6419948548,1007.9957875115,85.4960992484,17.0273884981,12.2333216639,1.3759330222,1
29.1326401161,985.0435429279,80.4904225551,12.3106221188,23.9237378798,1.0402172668,1
26.2012917317,981.8872242805,67.4938716531,5.4870615754,19.4666060799,1.3360789008,1
26.6191441394,989.0352676099,69.9590759665,10.5846064786,14.7790185288,1.4865694908,1
26.2237054005,984.2654412916,62.1130357563,14.3876179247,21.7287947475,1.0270076246,1
28.2463780308,985.1244111892,67.9076121246,9.7822598431,9.2023555188,1.4701168864,1
26.0879272592,1004.0809221601,91.521405983,9.4582117077,7.9125729341,1.1428065911,1
29.130982697,1008.124435172,87.6770945307,7.3377730483,21.8438746175,0.572522317,1
28.8131202162,992.0757906647,96.8016021018,14.7538260664,23.9571313451,0.8372124904,1
27.6090416547,981.5367288921,79.8606168892,6.8497773661,12.0141957598,1.3031705116,1
26.6136515296,990.9965356214,74.9341264413,7.271156659,19.1445665667,0.8667219086,1
26.4232200994,998.8461979128,64.8548769819,19.7890125294,12.8047709917,1.4113418162,1
28.2163971216,985.2349545919,75.1481342232,17.6471729754,18.0144876867,1.3939730575,1
29.6791702871,982.8454757976,81.7650400785,16.1076428183,17.1343240394,1.2974205539,1
28.8804453341,982.5840731465,78.552392987,7.6096609928,5.3616218441,1.0498769212,1
28.4783303713,999.9047103539,93.4516525241,8.2319436091,22.030743438,1.4747600813,1
29.3701529176,995.0262981767,99.2568569969,6.4606509366,17.7644883008,1.428372552,1
26.2625043527,996.4823549618,83.6346506958,14.7909218567,12.2913285504,0.694942769,1
29.3074713887,996.8796626871,90.4875004478,15.704110494,16.3762547287,0.9321162368,1
29.8663630809,993.5664530031,65.7114254667,10.8415202012,11.3944169868,1.3812506817,1
27.4007460973,982.4977297415,88.9823163664,9.6726844852,13.8530969652,1.2779094067,1
27.5294533242,993.2938203597,75.0476187508,10.5101077292,21.17598889,1.0242547205,1
28.6829093018,988.0831833891,71.1009121961,19.0011969054,16.5437335245,0.5292994431,1
28.4724118622,995.2852661967,81.8299871912,10.3913574025,8.8667846722,0.9086995623,1
27.8667326233,981.5812936956,61.5026491818,15.7577217057,15.1741196843,1.2447507316,1
26.6729463164,985.6980423098,78.4284868539,9.2941979317,17.9047528911,1.3245170698,1
27.6708342679,982.1925527308,70.9466553969,19.700081948,19.194741696,1.0182057322,1
26.1501146301,997.0769063627,96.8308339854,19.5262869575,14.164096105,1.173609832,1
26.2595971182,993.97176733,69.6098007386,12.0470648217,16.6428960563,0.6642704495,1
28.0148777384,1004.9060865304,86.5604891227,10.0755179889,23.244151425,0.5394175851,1
28.9652348334,1004.8283078405,98.7145826381,18.3475459113,15.6010467842,0.7466564468,1
27.8384590069,998.8551170025,82.2900733327,16.1395398452,16.299052153,0.9136655236,1
29.0006433318,1000.8020256029,99.6257094869,9.1683668898,11.5906082755,1.3569501299,1
28.7368363008,1006.4732357404,68.1404443333,18.1004167676,22.7719856087,0.8145876334,1
28.0483543068,1008.2207056317,61.9112545873,10.2834646261,12.9210895487,0.9247941813,1
27.542210006,1007.462486044,90.4773750297,12.5767333362,14.3055506255,0.7622743218,1
27.7442819209,984.7070787244,97.902605053,16.5027334673,16.8160906704,1.4412789289,1
29.5265413967,995.4557667841,90.9861047917,13.4321713074,7.2948391668,1.029533615,1
27.0754461799,980.6311070738,88.913568156,5.4872989504,15.7838758825,0.9842131393,1
26.2544057455,996.5506390342,93.6438468246,19.9527392642,11.4059748499,0.6912421291,1
28.4617156601,992.1714327254,61.6432945982,10.2093271146,18.7218230789,0.7680471874,1
29.2458637566,981.6607945082,81.5248404016,6.0582509556,20.3270256111,1.3238963816,1
28.5900791823,1009.0683319152,88.5583179146,18.8698791437,7.3412882596,0.6268728281,1
28.3699739167,994.4747918158,84.9030159133,5.1507047158,14.8266086382,0.8836090404,1
27.6974881042,1001.4408826702,84.1517102914,9.4838922515,9.3539959771,0.6306343816,1
27.4873471383,980.7751691666,68.8711796773,16.7070670757,6.6012680506,0.5099692347,1
26.3390646177,1004.2287760869,90.8589337944,18.7270823061,18.6635112648,1.282848618,1
29.3820432434,1003.9724643732,80.3391614123,8.4935275797,19.5432561948,0.6556925978,1
26.9026583322,986.3539444964,91.7015907049,7.8036094468,24.9712161317,1.3352440602,1
27.4614673662,1005.2484637927,82.1848196484,18.5244684423,5.1819636256,0.7503587296,1
28.6772616655,1006.6481658954,78.3976780518,14.1045967441,21.0993366776,0.7685989329,1
27.9793038064,982.5834833152,82.3654662585,12.5417516277,13.8413242624,1.0218308753,1
28.3426173417,980.2548673582,90.440239318,15.6952143779,6.0587187114,1.4551751605,1
26.9606063841,989.7057384121,67.3525155793,13.6540418502,12.1238788692,1.060115983,1
27.5458502573,992.6074880542,82.4844353049,5.0879709183,22.6251613553,1.2068035962,1
29.6801526564,988.1205081291,74.8196574824,13.5338210877,23.8381117452,0.5866197609,1
28.6766166221,992.3091116562,78.8280399796,5.7372258552,20.8102721507,0.8016622416,1
27.5360762959,1005.6319853998,89.9599606962,9.0847309577,10.0399644329,1.0815888378,1
28.133920835,997.8918079908,74.6411306299,17.1066053048,7.3349580554,1.0368591465,1
29.7462808723,989.2505636503,94.7816467544,16.4614337987,5.7268149663,1.2284939338,1
26.7986789522,991.1381276152,80.0679666403,15.8820225268,13.1273281055,1.040827064,1
29.2734425656,985.1503458513,92.3132580731,15.3931764154,18.9905574081,0.638397586,1
28.6630609611,995.7401692006,85.5749920217,10.0699817154,16.7473973715,0.9498039907,1
29.025424219,1003.824036852,79.7838821106,18.4212135625,13.2119739448,1.3962567165,1
28.7428510753,1005.7694164137,63.5509306782,17.9749246431,8.5666302486,0.917968508,1
27.0047680184,989.6170275805,65.3991394429,9.4426514834,13.8370741618,1.2464521289,1
29.5740398856,1002.7036766871,73.2800280847,16.1666325176,7.6063597618,1.307702369,1
26.985392989,981.897602267,65.2683814083,17.8811745279,10.0640232674,1.0275796224,1
28.6217439138,986.9956266326,94.5761194878,9.6405284312,5.3224929274,0.851709818,1
28.1739377143,982.1820878533,91.605254949,8.2667120265,21.0642424649,1.2408832067,1
28.6474412489,990.6658939146,92.3543415613,9.4205205483,19.9079547828,0.8027676076,1
27.8373840407,1004.5389048305,97.1968705258,13.1762511929,23.0654724448,0.7320785779,1
28.835600025,1004.7123338574,94.2811611332,11.2266076528,13.755629546,0.791196455,1
29.0890702274,982.2658125808,93.1032486992,11.4150362874,6.7930446247,0.589700919,1
29.8461748915,1004.2178494798,78.3853101743,8.3540382249,11.8919319145,1.0631643885,1
29.7750964814,980.114908715,69.5249937302,19.0767146062,7.2648690328,1.3618438233,1
27.9084392708,1009.8369277005,87.1668679815,6.1111236082,13.1578847356,1.0578791836,1
27.2172303673,982.5937252136,60.0571337232,11.7437502938,16.4463037126,0.7868466456,1
27.121820259,984.792483807,66.5625435306,9.2777989402,23.1151358127,0.7322896541,1
29.5251901825,989.8476526783,64.5136217807,18.0503738828,8.2946179216,0.7872576949,1
28.9471782748,993.6024869187,99.5711978043,5.8211747339,14.6380033422,0.8159358224,1
28.9169609964,1006.2424122047,97.5487720791,17.076400652,16.0109060124,0.8035039091,1
27.5939150484,989.5073904146,78.6954934179,9.2836942436,11.2568925601,1.0268171661,1
26.2283963138,983.3162949893,68.7755755678,11.9652537482,20.9938372401,0.926318294,1
27.3348168303,989.4940635218,90.9598034918,5.7810860933,20.9108878385,0.6308811386,1
26.9422637384,1007.9751185929,94.380119025,15.6467757534,15.4064725238,1.4657704439,1
26.8610761831,1004.3331369892,67.8897066467,8.2030621683,13.1000219718,0.5890097349,1
28.0461025632,1007.5556459133,96.1645464192,7.3479382012,17.3824280009,1.468022172,1
29.6589973149,985.008505371,64.8462184504,6.2811272421,8.8724761959,0.9488513657,1
28.3960441769,982.1520603124,69.070344696,18.9723558038,20.6258129481,0.8270067685,1
28.5118349414,988.2557063532,96.3834678022,14.5083419275,23.1801117767,0.5777124184,1
28.1294409394,989.1009284664,75.7135630593,7.6947682693,24.159587065,0.5829145814,1
28.4800053339,990.2066898335,94.2370075837,11.5201722247,8.8221124538,0.7655875983,1
29.0689335766,986.176619323,72.8674547481,11.9823045866,23.6346284951,0.8582190412,1
26.5975975538,995.2995523794,78.4233020278,18.5114024368,12.6713478201,1.3962362491,1
29.226831231,980.1096893403,72.8023825673,11.326613629,8.9914323179,1.1433697251,1
27.0500411619,981.5704153529,69.2391724211,17.0287092925,14.6613249039,1.4778536935,1
26.8022586384,986.4607784856,71.6746870815,7.5913597742,23.2166845398,0.9119465486,1
29.7376431783,981.4539269743,68.4110471161,13.4883290765,5.7911501313,1.1491539648,1
28.7922821856,999.1441970755,72.8225289744,6.402801854,7.5750887474,0.975170866,1
27.2690366974,1002.9891221336,79.9179437033,9.6505103602,22.34304302,0.5469644224,1
28.2652915207,1002.8988473599,65.4601204833,8.4300612708,5.4024344371,0.9737732925,1
27.7870886354,980.2128959748,92.7759292387,10.3973735095,18.5460137267,1.4559800588,1
28.1253598129,991.9915865292,98.1481450597,14.6316535254,7.5292849081,0.8621816028,1
28.6418788855,994.124492581,67.9571911918,14.0252991293,13.2668491974,0.9360469741,1
28.994688701,1004.8377486364,90.8497229613,5.5821942172,15.7321501853,1.3349567751,1
29.3701380334,989.0962458128,77.1779158831,12.0605892097,5.6213626049,0.7407125857,1
26.9597956149,982.5013716131,97.1403100778,13.6960567241,23.2315377453,1.1215073111,1
26.1551978189,985.6031758469,93.2498322036,16.5015253451,12.5362125555,0.5002410047,1
26.9649773442,986.2469542582,70.01931787,17.088587638,8.830426441,1.3656450364,1
26.9653988154,982.3560872838,74.256189434,16.2147773685,21.3358673915,1.2926624768,1
28.4152123154,994.8002476416,61.6027634539,19.7648296822,8.0445642783,0.7842882891,1
28.3431130837,997.6030372353,77.8291928361,17.5417792332,13.9726518324,1.1636247208,1
29.135887402,991.8442184863,85.8418777639,7.259164296,12.6611761284,0.5203410819,1
26.8207485716,994.6124763297,95.1300987093,12.9088272493,14.6759379317,0.6197467885,1
29.2106249766,987.408962374,95.9844995749,18.662363305,15.4046097821,1.2785158801,1
26.5240584746,998.0287158499,61.3719160521,12.4634912508,8.6584585192,0.9324371667,1
28.4926896981,982.2328525532,80.1476704495,7.7393769538,17.7480922452,1.2382955105,1
27.342436977,1002.953197749,77.3106832683,12.2627674748,5.36716768,1.1185851491,1
27.239388467,982.573828547,63.6374179965,18.8483562048,7.5420522754,1.0924829939,1
29.3422868204,981.3098278614,69.4653252588,18.3462348544,9.0279820559,1.1134018465,1
27.0466854666,982.0097328319,61.1276536179,8.6711761946,13.318273086,1.4182850354,1
27.6321618464,985.7383211311,80.6847172343,18.6212553059,6.3165968673,1.0718975225,1
29.6298527054,983.6744425055,81.3614445282,18.1919404027,14.6398983547,0.7781436404,1
27.2980265967,1008.3536734624,71.3066944216,11.913031029,8.2436674482,1.2385390395,1
29.4674208521,998.7877782399,86.7621406127,6.8942520888,7.6514815497,0.7648163218,1
29.7343725748,1001.5987861811,90.1525485191,8.2858875959,17.3562638918,0.6039593759,1
29.8494612658,1006.7066201166,70.8139436198,17.3414036455,14.2361296312,1.0809685866,1
28.9195564708,992.3279871489,85.1687677203,15.4896938173,6.0393219626,0.9582533148,1
27.0496643268,987.2529352244,79.3205645138,18.302473092,19.9945149357,0.9760567022,1
29.9667445616,1003.1131340838,68.4211395376,12.5216221055,13.1912185453,1.2712248153,1
26.9124015116,1007.6666995447,83.7027273106,10.6988643644,17.1014250688,0.9864050355,1
28.0197312164,985.2923573128,92.5093161722,13.1264047991,20.3231420317,1.4473068992,1
27.4760709296,984.0655062068,80.7359850653,6.6891384402,8.6715925471,0.9066365269,1
27.5326578742,1003.8398867719,78.252672822,7.5615239001,15.1822677038,1.1116556756,1
28.2629892262,1001.4410694915,97.5081846152,18.6838184165,9.8943119405,0.8022767005,1
29.5803406911,1009.1616042387,94.3729980428,6.6502658169,13.467160547,0.9423937407,1
26.1842766787,996.3163376348,73.5421610975,12.1015240039,22.3760219164,0.9340488685,1
29.2777114147,1007.1674641272,64.7903986573,12.9789946633,5.9412239575,1.3627707775,1
26.6516106179,1004.3724097287,94.1358293415,18.71510664,23.0790613038,1.0523380135,1
26.2020298833,981.3164326511,88.8149285093,11.6671996697,8.8082699205,0.500401544,1
29.2235646768,982.3774881839,67.6595845963,10.7935459295,12.0999023163,1.4639160121,1
28.566318725,980.702988661,77.2070363378,18.1251304962,6.8911268955,1.1060138319,1
28.2812500313,981.6072967882,65.6199603918,14.3382409432,15.081401595,0.7835071903,1
29.7937006222,1005.2739232051,88.8949403053,6.1699079961,14.8556269173,1.4782654635,1
26.6340809361,994.6240350639,74.5648422737,14.5907963218,13.6063285608,1.3877515247,1
26.1623428485,1007.4118248202,93.3197655421,9.4635607466,5.6242712068,1.0265949426,1
27.2131241043,990.8774963778,62.6562141384,19.8402427106,18.098142463,1.4489162182,1
26.9839989612,995.9626047181,79.2942483433,15.5429966608,8.8757826005,1.2381507548,1
26.7565547853,997.2047529167,68.60975282,17.9243742513,15.3698594988,0.734057775,1
26.1991240061,988.0550022859,86.1694311978,13.0042539696,12.9255452498,0.9893227475,1
28.0503048637,988.0332294381,78.1980310737,12.0617749552,23.8127999837,0.5422004686,1
27.985180502,996.3338399645,66.7376220453,16.4069690941,23.9154943402,1.3753632399,1
28.8179745456,993.6153969142,81.624439773,17.7440026247,12.4641473821,1.079129804,1
26.7563106151,1007.027231908,86.9674779532,14.4990337601,17.0834787635,0.5786976752,1
28.1092435826,992.0835660214,83.5524108062,6.3383325209,8.4957343009,1.0611502124,1
28.7497474438,989.7625484205,63.7895565912,19.6380629418,13.4761637035,0.5246972977,1
29.2410365221,996.0973457009,71.1286874828,5.9241197794,22.9006771771,0.7499017216,1
26.2624030598,1000.7184593716,82.8963090387,11.0677928669,9.3362855186,1.4706680278,1
26.7028609833,997.9134986005,76.9674022298,11.7003308262,21.5026975132,1.0434058522,1
27.2190436512,985.45425397,63.4364155281,15.7117871139,18.8015070838,0.915774801,1
27.8767099844,991.0312552438,64.0247990889,9.64447715,18.3156880294,0.9601026266,1
26.773788912,986.3111624459,60.9218835363,18.4511982486,9.5506775387,0.6274080717,1
28.5570515327,982.2542885953,65.3680970531,14.6713508989,19.158956534,0.7560211731,1
28.603311802,983.4882104088,81.4564153232,11.5572215757,17.0800999548,1.4989046998,1
28.431051075,992.1411762299,69.0082840086,8.8564413409,12.3455540256,0.8682954677,1
27.4937783646,991.506035373,93.4648084147,14.7618248127,11.6828604477,0.5383638614,1
29.4831886894,995.3824969938,75.9300093945,12.4575092108,5.2553085304,0.9467395253,1
27.3718660788,984.147366969,77.5786149743,12.4448415693,18.5732018765,1.4614175778,1
28.3971100713,1004.2243380696,64.3742361244,10.9593693942,16.3896477627,0.5783382178,1
26.2902991922,1005.5095312447,68.5140034415,15.0312988167,21.6578718977,0.6297829657,1
28.2272734411,1008.3913596008,76.5999103348,9.9041315038,23.6089720109,1.4954836107,1
26.0902743328,983.3857443414,84.3787105347,17.30864659,9.7842217607,0.5563818539,1
27.4775305903,995.1742766778,82.413946974,15.9292273519,17.2536868935,1.0476161007,1
28.5619331726,987.783475132,63.3859501434,6.7890750806,15.0039587105,1.2012933421,1
29.1561624168,990.5292687178,76.1861496659,10.9052282899,6.2243331629,1.4892166834,1
26.6673188198,981.400544597,91.181267273,8.7887901003,19.0787333407,0.9089272358,1
28.6478793578,993.9456434244,85.2235478923,11.7439835901,15.1579483201,1.3106038483,1
28.9420828232,999.9137487182,64.5354838221,15.80924436,22.8819907221,0.5551565906,1
29.2825662414,981.1309217127,74.6867850278,13.1344996343,19.9262762514,0.6685990484,1
28.3231873194,1001.4316268611,96.6657241078,15.582449779,12.886822927,0.6201592587,1
28.138218179,1000.2538965753,76.6979313559,15.9601851729,6.4835239119,1.3399982232,1
28.8996509865,1006.8428596104,64.7022899648,19.8533380192,5.2355975257,0.7810738854,1
28.6720778101,985.3004694253,83.209141288,18.5605247968,18.4050795209,1.1247953987,1
27.3458014073,986.3362477576,72.5272820281,7.6826160276,12.9437377263,0.948407841,1
27.2821446672,1002.3325776144,98.8487964754,11.5705048505,16.3172614712,1.1906227421,1
28.0537379885,999.5181956976,95.5874965029,11.6065185598,20.0133802856,1.1032221357,1
27.3023245301,1009.5079189922,86.694046522,5.6577027874,17.4662886752,0.5238841913,1
